id,preferred_name,alternative_names,category,description
http://data.europa.eu/esco/occupation/ffc292f1-89e2-4406-8eff-39096c94e731,motor,motor vehicle|motor vehicle assembler|vehicle|vehicle assembler|vehicle assembler automobile,technical,"They inspect the motor vehicles for defects, and test the assembled equipment for proper performance and conformity to quality standards."
http://data.europa.eu/esco/isco/C0,Armed,Armed forces|Armed forces occupations|forces|forces occupations|forces occupations Armed,general,"Members of the armed forces are those personnel who are currently serving in the armed forces, including auxiliary services, whether on a voluntary or compulsory basis, and who are not free to accept civilian employment and are subject to military discipline.  Included are regular members of the army, navy, air force and other military services, as well as conscripts enrolled for military training or other service for a specified period. 
Occupations in this major group are classified into the following sub-major groups:
01  Commissioned Armed Forces Officers
02  Non-commissioned Armed Forces Officers
03  Armed Forces Occupations, Other Ranks
Excluded from this group are: 
 -  jobs held by persons in civilian employment of government establishments concerned with defence issues;
 -  police (other than military police);
 -  customs inspectors and members of border or other armed civilian services. 
Notes
Many jobs performed by members of the armed forces are similar, in terms of the nature of the work performed, to civilian occupations such as medical doctors, radio operators, cooks, secretaries and heavy truck drivers.   Conceptually, it may be appropriate, therefore, to classify such jobs in the armed forces with similar civilian jobs.   This approach is adopted in several national occupation classifications.   Typically such classifications also identify a number of military-specific occupational groups.   In many countries, however, it is not possible to produce information about the nature of the work performed by members of the armed forces.   In adapting ISCO-08 for national purposes countries may wish, therefore, to consider what approach best suits their circumstances and user needs.   For purposes of international comparability, however, where data pertaining to members of the armed forces are reported and classified by occupation, they should be included, where possible, in ISCO-08 Major Group 0: Armed Forces Occupations."
http://data.europa.eu/esco/isco/C01,Commissioned,Commissioned armed|Commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes all members of the armed forces holding the rank of second lieutenant (or equivalent) or higher.  Competent performance in most occupations in this sub-major group requires skills at the fourth ISCO skill level. 
Occupations in this sub-major group are classified into the following minor group:
011  Commissioned Armed Forces Officers
Excluded from this group are:
-  jobs held by persons in civilian employment of government establishments concerned with defence issues; 
-  police (other than military police);
-  customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C011,Commissioned,Commissioned armed|Commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes all members of the armed forces holding the rank of second lieutenant (or equivalent) or higher. 
Occupations in this minor group are classified into the following unit group:
0110 Commissioned Armed Forces Officers
Excluded from this group are: 
 -  jobs held by persons in civilian employment of government establishments concerned with defence issues;
 -  police (other than military police);
 -  customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C0110,Commissioned,Commissioned armed|Commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes all members of the armed forces holding the rank of second lieutenant (or equivalent) or higher. 
Examples of the occupations classified here: 
- Admiral
- Air commodore
- Air marshal
- Brigadier (army)
- Captain (air force)
- Captain (army)
- Captain (navy)
- Colonel (army)
- Field marshal
- Flight lieutenant (air force)
- Flying officer (military)
- General (army)
- Group captain, (air force)
- Lieutenant (army)
- Major (army)
- Midshipman
- Naval officer (military) 
- Navy commander 
- Officer cadet (armed forces)
- Second lieutenant (army)
- Squadron leader
- Sublieutenant (navy)
- Wing commander
Excluded from this group are: 
 -  jobs held by persons in civilian employment of government establishments concerned with defence issues;
 -  police (other than military police);
 -  customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C02,Non-commissioned,Non-commissioned armed|Non-commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes members of the armed forces holding ranks such as sergeant, warrant officer and sergeant major.   Competent performance in most occupations in this sub-major group requires skills at the second ISCO skill level. 
Occupations in this sub-major group are classified into the following minor group:
021  Non-commissioned Armed Forces Officers
Excluded from this group are: 
  -  jobs held by persons in civilian employment of government establishments concerned with defence issues;
  -  police (other than military police);
  - customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C021,Non-commissioned,Non-commissioned armed|Non-commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes members of the armed forces holding ranks such as sergeant, warrant officer and sergeant major. 
Occupations in this minor group are classified into the following unit group:
0210  Non-commissioned Armed Forces Officers
Excluded from this group are: 
 - jobs held by persons in civilian employment of government establishments concerned with defence issues;
 - police (other than military police);
 - customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C0210,Non-commissioned,Non-commissioned armed|Non-commissioned armed forces|armed|armed forces|armed forces officers,general,"This group includes members of the armed forces holding ranks such as sergeant, warrant officer and sergeant major. 
Examples of the occupations classified here:
- Boatswain (navy)
- Flight sergeant
- Sergeant (army)
- Sergeant major
- Warrant officer
Excluded from this group are: 
 -  jobs held by persons in civilian employment of government establishments concerned with defence issues;
 -  police (other than military police);
 -  customs inspectors and members of border or other armed civilian services."
http://data.europa.eu/esco/isco/C03,Armed,"Armed forces|Armed forces occupations,|forces|forces occupations,|forces occupations, other",general,"They perform specific military tasks and/or perform similar tasks to those performed in a variety of civilian occupations outside the armed forces.  Most occupations in this sub-major group require skills at the first ISCO skill level. 
